JobTitle,Company,Location,PostDate,ExtractDate,Summary,Salary,JobUrl
"<a class=""jobtitle turnstileLink"" data-tn-element=""jobTitle"" href=""/pagead/clk?mo=r&amp;ad=-6NYlbfkN0AX4m8xORrX1V--lY-bWMYOx4KoecR_ZCj6kwdXIS2YbWcfeD-vFBhKeqdc7Bl76S6kW9AwrnrIiiAnt5TJXtEMB1OsJXHZLeaaS56pzYy88c6WfyNBP-1tE1POopnbXz8-ZQG11kOYUZpUzJPdiduSPdp8IWSDn0EOW_p70wtXTz7ueL32i54RmP95gKZNUdph0dgUiUCTV5RNTSqMCJprGYSy1SRHJ2Jo0usPQVouyjeqNiXd2C4Jts3z7QLiYCMXufQotENmBFeR06bzYMyhE_nGSWLbgFkCjAT6Fpf-AF1HBTB6ml8KM1JC56bTTwKxJB6wbAeA7Bc9opDsXEokKcZqONEJfbFAL4giDlU61SPwUPOmH2E6RPAd4WIUbs6x8Ps8lY4nWxjqVqHighK-QjpjaxR8WG2sNEoZI4aZKAJbU2-2HFO4ZA-h-ZpEyGrFVNw1DUctrmzHxT75ZgjdrnzZfzOJR6ez53v0uguPhH4szDYpy_q4G5hs_zm3O385JTEpPFX4F8hFENzmGjOl&amp;p=2&amp;fvj=1&amp;vjs=3"" id=""sja2"" onclick=""setRefineByCookie([]); sjoc('sja2', 0); convCtr('SJ'); rclk(this,jobmap[2],true,0);"" onmousedown=""sjomd('sja2'); clk('sja2'); rclk(this,jobmap[2],0);"" rel=""noopener nofollow"" target=""_blank"" title=""Senior Java Developer for a big e-commerce project (remotely, longterm)"">
Senior Java <b>Developer</b> for a big e-commerce project (remotely...</a>",MusiX AG,"Cape Town, Western Cape",30+ days ago,2020-11-10,"Software development is our passion! With more than 20 years of experience in software. Development, framework development (Invoca Systems) and e-commerce,…",,https://www.indeed.co.za/pagead/clk?mo=r&ad=-6NYlbfkN0AX4m8xORrX1V--lY-bWMYOx4KoecR_ZCj6kwdXIS2YbWcfeD-vFBhKeqdc7Bl76S6kW9AwrnrIiiAnt5TJXtEMB1OsJXHZLeaaS56pzYy88c6WfyNBP-1tE1POopnbXz8-ZQG11kOYUZpUzJPdiduSPdp8IWSDn0EOW_p70wtXTz7ueL32i54RmP95gKZNUdph0dgUiUCTV5RNTSqMCJprGYSy1SRHJ2Jo0usPQVouyjeqNiXd2C4Jts3z7QLiYCMXufQotENmBFeR06bzYMyhE_nGSWLbgFkCjAT6Fpf-AF1HBTB6ml8KM1JC56bTTwKxJB6wbAeA7Bc9opDsXEokKcZqONEJfbFAL4giDlU61SPwUPOmH2E6RPAd4WIUbs6x8Ps8lY4nWxjqVqHighK-QjpjaxR8WG2sNEoZI4aZKAJbU2-2HFO4ZA-h-ZpEyGrFVNw1DUctrmzHxT75ZgjdrnzZfzOJR6ez53v0uguPhH4szDYpy_q4G5hs_zm3O385JTEpPFX4F8hFENzmGjOl&p=2&fvj=1&vjs=3
"<a class=""jobtitle turnstileLink"" data-tn-element=""jobTitle"" href=""/pagead/clk?mo=r&amp;ad=-6NYlbfkN0AMOOo83f3x9FLd22RLK3YfFusStXJLn5R4tAT9NKF0tDYsI0lEjbzF7WAawi3_ftBqg2zh1IVHxe47EV7Zxrj1RNkWrdoKpV6QXhWUvTx5UH3c2x2TIUAEehFZqxcNiJtjdh25SyMnkmG_NVTY0hg-9Ir52ZSmLybee-2uVlZvTWo71sTDHvxX5sCtisMVxUD9P0j3bizOs8g7E4BoE2Ey8OqB85VwRfmFgug0SoIrW2wOT9KaA58xM7fSdV1CY2gRgqJRPhDjIN--Ll-cWso5f7FESx8HtwhvKgyvEq3IqTZydeKsk5jRNUM3E2ogOrPbEFJFwk5nPxnfLM-7ZAvGvQXop-GH8wT2Ku7rITuE_mQBlX5L8haNGL_oUhRaV4EOuAaNe1gl1b9iboAgSeiJ6CnX0oQRaKG4Eol8AV0PTE5ny3CruaKUMMnQRpsheYTRneMh_78lPoqP3H16n-CZ88FyesmvBR32d3Dd4SM_ECLsiyo2-0VVDm0LoEc1bgrrYRZpFGi6vnotA2vhRlQh8obthuyXg06aQAllZe_d2QcNeSUuTqk-BgtGqMlerOqTzpARhDufb_MhcRq-wsex_6HIFKPp23jClTt81hknTp8bEaN6aauF39Q_O_PSfSniqVZ2a0bJRaBjnmbIxjA8&amp;p=3&amp;fvj=0&amp;vjs=3"" id=""sja3"" onclick=""setRefineByCookie([]); sjoc('sja3', 0); convCtr('SJ'); rclk(this,jobmap[3],true,0);"" onmousedown=""sjomd('sja3'); clk('sja3'); rclk(this,jobmap[3],0);"" rel=""noopener nofollow"" target=""_blank"" title=""Amazon Web services Developer"">
Amazon <b>Web</b> services <b>Developer</b></a>",Talent Guru,"Johannesburg, Gauteng",11 days ago,2020-11-10,Minumum 7 - 10 Years solid experience as an amazon web services developer. Our Client in the financial services seeks a Senior AWS Developer to start ASAPa 6…,,https://www.indeed.co.za/pagead/clk?mo=r&ad=-6NYlbfkN0AMOOo83f3x9FLd22RLK3YfFusStXJLn5R4tAT9NKF0tDYsI0lEjbzF7WAawi3_ftBqg2zh1IVHxe47EV7Zxrj1RNkWrdoKpV6QXhWUvTx5UH3c2x2TIUAEehFZqxcNiJtjdh25SyMnkmG_NVTY0hg-9Ir52ZSmLybee-2uVlZvTWo71sTDHvxX5sCtisMVxUD9P0j3bizOs8g7E4BoE2Ey8OqB85VwRfmFgug0SoIrW2wOT9KaA58xM7fSdV1CY2gRgqJRPhDjIN--Ll-cWso5f7FESx8HtwhvKgyvEq3IqTZydeKsk5jRNUM3E2ogOrPbEFJFwk5nPxnfLM-7ZAvGvQXop-GH8wT2Ku7rITuE_mQBlX5L8haNGL_oUhRaV4EOuAaNe1gl1b9iboAgSeiJ6CnX0oQRaKG4Eol8AV0PTE5ny3CruaKUMMnQRpsheYTRneMh_78lPoqP3H16n-CZ88FyesmvBR32d3Dd4SM_ECLsiyo2-0VVDm0LoEc1bgrrYRZpFGi6vnotA2vhRlQh8obthuyXg06aQAllZe_d2QcNeSUuTqk-BgtGqMlerOqTzpARhDufb_MhcRq-wsex_6HIFKPp23jClTt81hknTp8bEaN6aauF39Q_O_PSfSniqVZ2a0bJRaBjnmbIxjA8&p=3&fvj=0&vjs=3
"<a class=""jobtitle turnstileLink"" data-tn-element=""jobTitle"" href=""/rc/clk?jk=30f5f95204ff9ec2&amp;fccid=47dd9490344df939&amp;vjs=3"" id=""jl_30f5f95204ff9ec2"" onclick=""setRefineByCookie([]); return rclk(this,jobmap[4],true,1);"" onmousedown=""return rclk(this,jobmap[4],1);"" rel=""noopener nofollow"" target=""_blank"" title=""Senior Fullstack C# Developer"">
Senior Fullstack C# <b>Developer</b></a>",Tumaini Consulting,"Cape Town, Western Cape",30+ days ago,2020-11-10,"Proven experience in internet technology, web development, client-side systems and MS Azure. Are you a Senior C# Developer based in Cape Town, seeking a new and…",R650 000 - R768 000 a year,https://www.indeed.co.za/rc/clk?jk=30f5f95204ff9ec2&fccid=47dd9490344df939&vjs=3
"<a class=""jobtitle turnstileLink"" data-tn-element=""jobTitle"" href=""/rc/clk?jk=050ebccc9c862ce8&amp;fccid=216597317ca63017&amp;vjs=3"" id=""jl_050ebccc9c862ce8"" onclick=""setRefineByCookie([]); return rclk(this,jobmap[5],true,0);"" onmousedown=""return rclk(this,jobmap[5],0);"" rel=""noopener nofollow"" target=""_blank"" title=""Java Full Stack Software Developer"">
Java Full Stack Software <b>Developer</b></a>",IQbusiness South Africa,"Johannesburg, Gauteng",30+ days ago,2020-11-10,"IQbusiness is looking for Java full stack developers responsible for building Java-based solutions, including anything from back-end services to their client…",,https://www.indeed.co.za/rc/clk?jk=050ebccc9c862ce8&fccid=216597317ca63017&vjs=3
"<a class=""jobtitle turnstileLink"" data-tn-element=""jobTitle"" href=""/rc/clk?jk=ce47f3a5f454d0da&amp;fccid=007e3b3a11ae22cc&amp;vjs=3"" id=""jl_ce47f3a5f454d0da"" onclick=""setRefineByCookie([]); return rclk(this,jobmap[6],true,0);"" onmousedown=""return rclk(this,jobmap[6],0);"" rel=""noopener nofollow"" target=""_blank"" title=""Senior Frontend React Developer"">
Senior Frontend React <b>Developer</b></a>",HumanValue,"Cape Town, Western Cape",19 days ago,2020-11-10,"They are seeking a highly skilled and passionate React.js front-end developer to join their dynamic tech team, with focus on the buildout of a headless…",,https://www.indeed.co.za/rc/clk?jk=ce47f3a5f454d0da&fccid=007e3b3a11ae22cc&vjs=3
"<a class=""jobtitle turnstileLink"" data-tn-element=""jobTitle"" href=""/rc/clk?jk=63c95fa5d89d5fa6&amp;fccid=47dd9490344df939&amp;vjs=3"" id=""jl_63c95fa5d89d5fa6"" onclick=""setRefineByCookie([]); return rclk(this,jobmap[7],true,1);"" onmousedown=""return rclk(this,jobmap[7],1);"" rel=""noopener nofollow"" target=""_blank"" title=""Intermediate .Net Developer"">
Intermediate .Net <b>Developer</b></a>",Tumaini Consulting,"Umhlanga, KwaZulu-Natal",14 days ago,2020-11-10,"Net Developer seeking new career opportunities? Well, we have the right job for you! A well-established IT company is seeking an Intermediate .",R420 000 - R600 000 a year,https://www.indeed.co.za/rc/clk?jk=63c95fa5d89d5fa6&fccid=47dd9490344df939&vjs=3
"<a class=""jobtitle turnstileLink"" data-tn-element=""jobTitle"" href=""/rc/clk?jk=1624857caf3aefd8&amp;fccid=3e24dd0731ba58b3&amp;vjs=3"" id=""jl_1624857caf3aefd8"" onclick=""setRefineByCookie([]); return rclk(this,jobmap[8],true,0);"" onmousedown=""return rclk(this,jobmap[8],0);"" rel=""noopener nofollow"" target=""_blank"" title=""Senior Java Developer"">
Senior Java <b>Developer</b></a>",Jefferson Frank,"Centurion, Gauteng",Today,2020-11-10,"Skills: java, hibernate, mvc, senior, it, gauteng, centurion, johannesburg, south africa, lead, leader, senior, intermediate, developer, software, analyst.",,https://www.indeed.co.za/rc/clk?jk=1624857caf3aefd8&fccid=3e24dd0731ba58b3&vjs=3
"<a class=""jobtitle turnstileLink"" data-tn-element=""jobTitle"" href=""/rc/clk?jk=a73730df0f3ed74b&amp;fccid=1a87b4c6f9946a15&amp;vjs=3"" id=""jl_a73730df0f3ed74b"" onclick=""setRefineByCookie([]); return rclk(this,jobmap[9],true,0);"" onmousedown=""return rclk(this,jobmap[9],0);"" rel=""noopener nofollow"" target=""_blank"" title=""Mr D Food - Software Engineering Team Lead"">
Mr D Food - Software Engineering Team Lead</a>",takealot.com,"Cape Town, Western Cape",30+ days ago,2020-11-10,"Work closely with developers, professional services team and product managers to design the software solutions with a focus on reliability, performance and…",,https://www.indeed.co.za/rc/clk?jk=a73730df0f3ed74b&fccid=1a87b4c6f9946a15&vjs=3
"<a class=""jobtitle turnstileLink"" data-tn-element=""jobTitle"" href=""/rc/clk?jk=e856f1a60118af3b&amp;fccid=41e824c03394b801&amp;vjs=3"" id=""jl_e856f1a60118af3b"" onclick=""setRefineByCookie([]); return rclk(this,jobmap[10],true,0);"" onmousedown=""return rclk(this,jobmap[10],0);"" rel=""noopener nofollow"" target=""_blank"" title=""Product Manager Digital"">
Product Manager Digital</a>",Media24,"Cape Town, Western Cape",30+ days ago,2020-11-10,Experience working on web and mobile products. Knowledge about the latest web and mobile technology and publishing trends. Main purpose of the role.,,https://www.indeed.co.za/rc/clk?jk=e856f1a60118af3b&fccid=41e824c03394b801&vjs=3
"<a class=""jobtitle turnstileLink"" data-tn-element=""jobTitle"" href=""/rc/clk?jk=2a250045a468772e&amp;fccid=26d01f64c124ba71&amp;vjs=3"" id=""jl_2a250045a468772e"" onclick=""setRefineByCookie([]); return rclk(this,jobmap[11],true,0);"" onmousedown=""return rclk(this,jobmap[11],0);"" rel=""noopener nofollow"" target=""_blank"" title=""Mid – Senior PHP Developer"">
Mid – Senior PHP <b>Developer</b></a>",Datafin IT Recruitment,"Cape Town, Western Cape",30+ days ago,2020-11-10,An online & on-demand Software Service Provider seeks the expertise of a forward-thinking Mid – Senior PHP Developer to join its team.,,https://www.indeed.co.za/rc/clk?jk=2a250045a468772e&fccid=26d01f64c124ba71&vjs=3
"<a class=""jobtitle turnstileLink"" data-tn-element=""jobTitle"" href=""/rc/clk?jk=a74d5bf030884f03&amp;fccid=688141c5bd17f47b&amp;vjs=3"" id=""jl_a74d5bf030884f03"" onclick=""setRefineByCookie([]); return rclk(this,jobmap[12],true,0);"" onmousedown=""return rclk(this,jobmap[12],0);"" rel=""noopener nofollow"" target=""_blank"" title=""Mobile Developer – Information Technology"">
Mobile <b>Developer</b> – Information Technology</a>",Initiate international,"Johannesburg, Gauteng",21 days ago,2020-11-10,A leading tech-centric company with an international footprint has an exciting job opportunity for a Mobile Developer to join their tech-savvy team in…,,https://www.indeed.co.za/rc/clk?jk=a74d5bf030884f03&fccid=688141c5bd17f47b&vjs=3
"<a class=""jobtitle turnstileLink"" data-tn-element=""jobTitle"" href=""/rc/clk?jk=2c0968ea68efb228&amp;fccid=26d01f64c124ba71&amp;vjs=3"" id=""jl_2c0968ea68efb228"" onclick=""setRefineByCookie([]); return rclk(this,jobmap[13],true,0);"" onmousedown=""return rclk(this,jobmap[13],0);"" rel=""noopener nofollow"" target=""_blank"" title=""Intermediate Developer"">
Intermediate <b>Developer</b></a>",Datafin IT Recruitment,"Cape Town, Western Cape",4 days ago,2020-11-10,Develop cutting-edge applications as the next Intermediate Developer sought by a provider of powerful Web Solutions & tailored Content Management Systems.,,https://www.indeed.co.za/rc/clk?jk=2c0968ea68efb228&fccid=26d01f64c124ba71&vjs=3
"<a class=""jobtitle turnstileLink"" data-tn-element=""jobTitle"" href=""/pagead/clk?mo=r&amp;ad=-6NYlbfkN0CRb9c7UJzfuDYoHjDKB8Wj2JEnfiaeJnPLnlK3hmFph3-WCBOwsAfU9AFxhDJZIN4z2sVZfhZHCXPnYeng5Ly6H1i9OEZDJVSqVjlbsGKuH6HwomlsSHioQLlRYRFWmeVxddu9KMiY_t6p8S0H53O2zO2QRsxwMBzvEWtFcY8ej_GYf3_D8tNJyXGLXJjUqES7e3_sWjuFUdXTnw38co8Y3XDc8SVM9m9OKA2qUyCxNMxTWvxxdUqTAdKouebyt9dDnofDGT_GbRxM91WyCmFIw75mFGqdHxpCj43tF0aKnQlPewXJtuA7O50Kus4L9yupCYRW1RynOLBR-JomkxPbAzRtEQUWzKpzixDlKdHnnSmetgP-9clpwrkUbl4bgzpG6QD4243Ceb2GNrV60eRh_4F3ILedlkhJcy87iKM1AcjkAZnVBT4Emg_ZOs9TUX5PxY6quD8Hzy8-uNHZuzY-uaVLzIKQ9s6FtVM9_TXUNg==&amp;p=14&amp;fvj=1&amp;vjs=3"" id=""sja14"" onclick=""setRefineByCookie([]); sjoc('sja14', 1); convCtr('SJ'); rclk(this,jobmap[14],true,1);"" onmousedown=""sjomd('sja14'); clk('sja14'); rclk(this,jobmap[14],1);"" rel=""noopener nofollow"" target=""_blank"" title=""Mobile and Python Software Developer Wanted"">
Mobile and Python Software <b>Developer</b> Wanted</a>",Flex Group,"Johannesburg, Gauteng",30+ days ago,2020-11-10,"Knowledge of Ionic, Cordova web view Applications. Flex is looking for a progressive Mobile App developer who can work with AI and ML developers to build…",R25 000 - R45 000 a month,https://www.indeed.co.za/pagead/clk?mo=r&ad=-6NYlbfkN0CRb9c7UJzfuDYoHjDKB8Wj2JEnfiaeJnPLnlK3hmFph3-WCBOwsAfU9AFxhDJZIN4z2sVZfhZHCXPnYeng5Ly6H1i9OEZDJVSqVjlbsGKuH6HwomlsSHioQLlRYRFWmeVxddu9KMiY_t6p8S0H53O2zO2QRsxwMBzvEWtFcY8ej_GYf3_D8tNJyXGLXJjUqES7e3_sWjuFUdXTnw38co8Y3XDc8SVM9m9OKA2qUyCxNMxTWvxxdUqTAdKouebyt9dDnofDGT_GbRxM91WyCmFIw75mFGqdHxpCj43tF0aKnQlPewXJtuA7O50Kus4L9yupCYRW1RynOLBR-JomkxPbAzRtEQUWzKpzixDlKdHnnSmetgP-9clpwrkUbl4bgzpG6QD4243Ceb2GNrV60eRh_4F3ILedlkhJcy87iKM1AcjkAZnVBT4Emg_ZOs9TUX5PxY6quD8Hzy8-uNHZuzY-uaVLzIKQ9s6FtVM9_TXUNg==&p=14&fvj=1&vjs=3
"<a class=""jobtitle turnstileLink"" data-tn-element=""jobTitle"" href=""/pagead/clk?mo=r&amp;ad=-6NYlbfkN0DILA0elFxdc3woxoPBe730s6O1lxWncF7fpmdgAqn3ClV-ZEU6hPLN3ZTk2NSB-yPKCi2AJLU3S3QdexYd1GsxaDBLqSNF_e_9iqg3J9-ipIKbl9nW_r42xxD9zymLxY-yZXWTkyYxj2jw_g-2HBv_HzFa88WXMsVlXsb8oDLYAEaCYdymCrHuTo-KBQ9PtoZaKeMFof_R_PeFPY6s9XsehwsacSbhLf-URyhlcbJaDHq_SbaAHggOhmuIvkSjCa29Up2mZtKzdAeu-t-aiHstZP_Qo8WBTuBNANhwOTt0Q_3T06aZXE40i-IKxs2YiVAC7aAD03FIv9ggxkom7Zklxq-jodnjbRSW6stISI9PgnHzn-36C79gecerK0XVgnVxl74rsKbc4FK8iH9f10XOzyPhJ7ZSk48PdTWNneYPxDRcUgjPzJ3HsrkF9ItLyAJdhmnwbUju3xt72lgYj1I8d4WVnEmuWXiv3nLuW2QS3s9cM3DdhgRa_g3v8SVz_ABzVDVW3wZAtOz7McIRSOWz8ojN7iEXE4NcVkdnD_FmkCw3Z8SV2buTfyuQ7BkGt6pZlFXGyZwwRovZNRdRVCsfgglAxOJucStwCFNEEzUKV2D-UmqhPrKLZDmHzOLvpE4=&amp;p=15&amp;fvj=0&amp;vjs=3"" id=""sja15"" onclick=""setRefineByCookie([]); sjoc('sja15', 1); convCtr('SJ'); rclk(this,jobmap[15],true,1);"" onmousedown=""sjomd('sja15'); clk('sja15'); rclk(this,jobmap[15],1);"" rel=""noopener nofollow"" target=""_blank"" title=""Web Developer"">
<b>Web</b> <b>Developer</b></a>",NETWORK IT BRUMA,"Johannesburg, Gauteng",Today,2020-11-10,The role of the web developer is based at well reputable software solutions company that works with big industry leaders that shape the market.,R25 000 a month,https://www.indeed.co.za/pagead/clk?mo=r&ad=-6NYlbfkN0DILA0elFxdc3woxoPBe730s6O1lxWncF7fpmdgAqn3ClV-ZEU6hPLN3ZTk2NSB-yPKCi2AJLU3S3QdexYd1GsxaDBLqSNF_e_9iqg3J9-ipIKbl9nW_r42xxD9zymLxY-yZXWTkyYxj2jw_g-2HBv_HzFa88WXMsVlXsb8oDLYAEaCYdymCrHuTo-KBQ9PtoZaKeMFof_R_PeFPY6s9XsehwsacSbhLf-URyhlcbJaDHq_SbaAHggOhmuIvkSjCa29Up2mZtKzdAeu-t-aiHstZP_Qo8WBTuBNANhwOTt0Q_3T06aZXE40i-IKxs2YiVAC7aAD03FIv9ggxkom7Zklxq-jodnjbRSW6stISI9PgnHzn-36C79gecerK0XVgnVxl74rsKbc4FK8iH9f10XOzyPhJ7ZSk48PdTWNneYPxDRcUgjPzJ3HsrkF9ItLyAJdhmnwbUju3xt72lgYj1I8d4WVnEmuWXiv3nLuW2QS3s9cM3DdhgRa_g3v8SVz_ABzVDVW3wZAtOz7McIRSOWz8ojN7iEXE4NcVkdnD_FmkCw3Z8SV2buTfyuQ7BkGt6pZlFXGyZwwRovZNRdRVCsfgglAxOJucStwCFNEEzUKV2D-UmqhPrKLZDmHzOLvpE4=&p=15&fvj=0&vjs=3
"<a class=""jobtitle turnstileLink"" data-tn-element=""jobTitle"" href=""/pagead/clk?mo=r&amp;ad=-6NYlbfkN0DILA0elFxdc3woxoPBe730s6O1lxWncF7fpmdgAqn3ClV-ZEU6hPLN3ZTk2NSB-yNE4DPWt9_8Gi8_X24NObEf8s1huz7iXs79nUyQt9O7_iSK1aHj5HB0IvbJl9F5-u5GJUJibGecPD-mo-soJZRs_r3l9EHi1k-ZER2w03oX_8XDAID0aWFNop_7vBrwjwBIuFVYlH8reP-jmhBBFEa1yEvkzMUG0OngFlllELu78pXo3fkiUF01maP0WZt7sltJizr809MJ9cHhiq_JYZiFD2Q1WI-tiqAw-dHgx5yk4U1bbQUilQHpEGnxzv6xsami-aMnOfg3JqhKW1O-Y1OTw-UjQRpiv4oN1GnTLerfRkk13uhDIISTPSSZNpzOBhKBpNmvlThH6KP5zTg1wcydPquG7uBbl03rRQNfNZF0pn6LtBblp3c2LtSEzqK57908XhMMiwt75NQ0J3KuFIpAHZTIhx_NOz7ffqejdc5_uYOuXTPAEchceLJ3zBq7F8eQsDqq_HeUq5bIBdsl5R0PO_IQ712jWJyyrSf5MT3l8bkaObTeGUyBHlGZpps6BPL8__8nGZmVpFguJN2g3XCybkdUxlhlA8yzZ-o1GNkHe5g5dIP6tCkBsTDPMH_dc_xePVXAQ0zA_Q==&amp;p=0&amp;fvj=0&amp;vjs=3"" id=""sja0"" onclick=""setRefineByCookie([]); sjoc('sja0', 1); convCtr('SJ'); rclk(this,jobmap[0],true,1);"" onmousedown=""sjomd('sja0'); clk('sja0'); rclk(this,jobmap[0],1);"" rel=""noopener nofollow"" target=""_blank"" title=""Senior IOS Developer"">
Senior IOS <b>Developer</b></a>",NETWORK IT BRUMA,"Centurion, Gauteng",30+ days ago,2020-11-10,Experience with REST and JSON web-services. Our well-established client within the car tracking industry is looking for a IOS Developer that develops…,R600 000 a year,https://www.indeed.co.za/pagead/clk?mo=r&ad=-6NYlbfkN0DILA0elFxdc3woxoPBe730s6O1lxWncF7fpmdgAqn3ClV-ZEU6hPLN3ZTk2NSB-yNE4DPWt9_8Gi8_X24NObEf8s1huz7iXs79nUyQt9O7_iSK1aHj5HB0IvbJl9F5-u5GJUJibGecPD-mo-soJZRs_r3l9EHi1k-ZER2w03oX_8XDAID0aWFNop_7vBrwjwBIuFVYlH8reP-jmhBBFEa1yEvkzMUG0OngFlllELu78pXo3fkiUF01maP0WZt7sltJizr809MJ9cHhiq_JYZiFD2Q1WI-tiqAw-dHgx5yk4U1bbQUilQHpEGnxzv6xsami-aMnOfg3JqhKW1O-Y1OTw-UjQRpiv4oN1GnTLerfRkk13uhDIISTPSSZNpzOBhKBpNmvlThH6KP5zTg1wcydPquG7uBbl03rRQNfNZF0pn6LtBblp3c2LtSEzqK57908XhMMiwt75NQ0J3KuFIpAHZTIhx_NOz7ffqejdc5_uYOuXTPAEchceLJ3zBq7F8eQsDqq_HeUq5bIBdsl5R0PO_IQ712jWJyyrSf5MT3l8bkaObTeGUyBHlGZpps6BPL8__8nGZmVpFguJN2g3XCybkdUxlhlA8yzZ-o1GNkHe5g5dIP6tCkBsTDPMH_dc_xePVXAQ0zA_Q==&p=0&fvj=0&vjs=3
"<a class=""jobtitle turnstileLink"" data-tn-element=""jobTitle"" href=""/pagead/clk?mo=r&amp;ad=-6NYlbfkN0AMOOo83f3x9FLd22RLK3YfFusStXJLn5R4tAT9NKF0tDYsI0lEjbzF7WAawi3_ftB1swXEiMwrdJfqk-xrizh7z9DpinsoTj-W7Mv9aaNk79g1IRZ7qOvtFASPXh6hU1mQ15OlZChn3iDtlRYvFrm5Og3rnXzoTGx85HNcEi2HkEwucICN715MakKDWQF18WvcgKYVL0UtMRaXyniPzxbtwRzAOqJ4UeupUKw3nE6yk62zv_adSQm9JUoo0Nz-glWA3WJZpKRZqdqmT2QGsioyUziXh5wsxKfhuDqTD-qlQZm-DCLlnzIzioU5quzKrRmpoYUU0fIW8lHHArLOmVhL8lDrrPMGPMjxBsn_6l-OeelI9DnGlnSqtRtqSwLpz9ESKq6LnqayHw2y2DIO6Fi31GdsmR3KWpT_WJQ1YrMFtb9Yw5xAQ93UQPVDld4Es48RuZAFgwJZbXQpjyG9a6SsN6AeGi8KgwqFODMOwFjZkhmBRw-WXH1AazI4r-na8_evobz4j7mcFpsCAK89wsJGKk5Qi-kzmXJIpoEwKnhg6A3z4HDbstz3_3RXzjep5veJuzHg42jOMgRTYvLVx50zbQ6EQZn1NohF_OqjEZISwat8WCmCopes2SMSf4j7MO-gxZRHX81_fw==&amp;p=1&amp;fvj=0&amp;vjs=3"" id=""sja1"" onclick=""setRefineByCookie([]); sjoc('sja1', 1); convCtr('SJ'); rclk(this,jobmap[1],true,1);"" onmousedown=""sjomd('sja1'); clk('sja1'); rclk(this,jobmap[1],1);"" rel=""noopener nofollow"" target=""_blank"" title=""Senior Java Developer"">
Senior Java <b>Developer</b></a>",Glorec,"Cape Town, Western Cape",Today,2020-11-10,Java standard edition and JEE (mostly related to web applications). A cutting-edge company is looking for a Senior Java Developer with a minimum of 6 years…,R90 000 a year,https://www.indeed.co.za/pagead/clk?mo=r&ad=-6NYlbfkN0AMOOo83f3x9FLd22RLK3YfFusStXJLn5R4tAT9NKF0tDYsI0lEjbzF7WAawi3_ftB1swXEiMwrdJfqk-xrizh7z9DpinsoTj-W7Mv9aaNk79g1IRZ7qOvtFASPXh6hU1mQ15OlZChn3iDtlRYvFrm5Og3rnXzoTGx85HNcEi2HkEwucICN715MakKDWQF18WvcgKYVL0UtMRaXyniPzxbtwRzAOqJ4UeupUKw3nE6yk62zv_adSQm9JUoo0Nz-glWA3WJZpKRZqdqmT2QGsioyUziXh5wsxKfhuDqTD-qlQZm-DCLlnzIzioU5quzKrRmpoYUU0fIW8lHHArLOmVhL8lDrrPMGPMjxBsn_6l-OeelI9DnGlnSqtRtqSwLpz9ESKq6LnqayHw2y2DIO6Fi31GdsmR3KWpT_WJQ1YrMFtb9Yw5xAQ93UQPVDld4Es48RuZAFgwJZbXQpjyG9a6SsN6AeGi8KgwqFODMOwFjZkhmBRw-WXH1AazI4r-na8_evobz4j7mcFpsCAK89wsJGKk5Qi-kzmXJIpoEwKnhg6A3z4HDbstz3_3RXzjep5veJuzHg42jOMgRTYvLVx50zbQ6EQZn1NohF_OqjEZISwat8WCmCopes2SMSf4j7MO-gxZRHX81_fw==&p=1&fvj=0&vjs=3
